ROUTE,INCIDENT,VISIBILITY,Clear,Fog,Rain,Thunderstorms,LOCAL_TIME_HOUR,LOCAL_TIME_MINUTE,WEEK_DAY,LOCAL_MONTH,LOCAL_DAY,WIND_DIRECTION,PRECIP_AMOUNT_BINARY,TEMP,DEW_POINT_TEMP,HUMIDEX,RELATIVE_HUMIDITY,STATION_PRESSURE,WIND_SPEED,DELAY_LOG1P
123.0,0.0,4.0,1.0,0.0,0.0,0.0,22.0,43.0,0.0,7.0,10.0,27.0,0.0,21.5,18.0,27.51336567971833,80.0,100.15,15.0,5.298317366548036
38.0,4.0,4.0,1.0,0.0,0.0,0.0,22.0,55.0,0.0,7.0,10.0,27.0,0.0,21.5,18.0,27.51336567971833,80.0,100.15,15.0,2.3978952727983707
40.0,3.0,4.0,1.0,0.0,0.0,0.0,23.0,11.0,0.0,7.0,10.0,27.0,0.0,21.5,18.0,27.51336567971833,80.0,100.15,15.0,3.044522437723423
7.0,3.0,4.0,1.0,0.0,0.0,0.0,23.0,12.0,0.0,7.0,10.0,27.0,0.0,21.5,18.0,27.51336567971833,80.0,100.15,15.0,3.1780538303479453
25.0,2.0,4.0,1.0,0.0,0.0,0.0,23.0,21.0,0.0,7.0,10.0,27.0,0.0,21.5,18.0,27.51336567971833,80.0,100.15,15.0,2.5649493574615367
82.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,10.0,30.0,0.0,21.3,13.0,24.10224068720942,59.0,100.12,11.0,3.1354942159291497
111.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,7.0,10.0,33.0,0.0,20.1,13.6,23.23996851304696,66.0,100.11,13.0,3.4339872044851463
70.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,7.0,10.0,33.0,0.0,20.1,13.6,23.23996851304696,66.0,100.11,13.0,3.4339872044851463
186.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,7.0,10.0,33.0,0.0,20.1,13.6,23.23996851304696,66.0,100.11,13.0,0.0
27.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,7.0,10.0,33.0,0.0,20.1,13.6,23.23996851304696,66.0,100.11,13.0,3.1354942159291497
208.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,25.0,0.0,7.0,10.0,33.0,0.0,20.1,13.6,23.23996851304696,66.0,100.11,13.0,3.2580965380214817
46.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,23.0,1.0,7.0,11.0,27.0,0.0,20.3,16.6,25.318644570243784,79.0,100.14,11.0,0.0
122.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,7.0,11.0,26.0,0.0,20.0,17.1,25.364768061113644,83.0,100.18,11.0,3.044522437723423
31.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,37.0,1.0,7.0,11.0,26.0,0.0,20.1,17.2,25.535194380524647,83.0,100.18,11.0,2.6390573296152584
77.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,45.0,1.0,7.0,11.0,26.0,0.0,20.1,17.2,25.535194380524647,83.0,100.18,11.0,3.044522437723423
149.0,3.0,4.0,1.0,0.0,0.0,0.0,5.0,47.0,1.0,7.0,11.0,26.0,0.0,20.1,17.2,25.535194380524647,83.0,100.18,11.0,0.0
212.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,52.0,1.0,7.0,11.0,26.0,0.0,20.1,17.2,25.535194380524647,83.0,100.18,11.0,2.772588722239781
47.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,54.0,1.0,7.0,11.0,26.0,0.0,20.1,17.2,25.535194380524647,83.0,100.18,11.0,2.3978952727983707
191.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,15.0,1.0,7.0,11.0,26.0,0.0,20.1,17.2,25.535194380524647,83.0,100.18,11.0,2.3978952727983707
88.0,3.0,4.0,1.0,0.0,0.0,0.0,6.0,24.0,1.0,7.0,11.0,26.0,0.0,20.1,17.2,25.535194380524647,83.0,100.18,11.0,2.9444389791664403
34.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,30.0,1.0,7.0,11.0,26.0,0.0,20.1,17.2,25.535194380524647,83.0,100.18,11.0,2.197224577336219
118.0,1.0,4.0,1.0,0.0,0.0,0.0,6.0,36.0,1.0,7.0,11.0,27.0,0.0,21.3,18.1,27.38751314202987,82.0,100.17,13.0,3.1354942159291497
77.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,46.0,1.0,7.0,11.0,27.0,0.0,21.3,18.1,27.38751314202987,82.0,100.17,13.0,2.3025850929940455
30.0,4.0,4.0,1.0,0.0,0.0,0.0,7.0,8.0,1.0,7.0,11.0,27.0,0.0,21.3,18.1,27.38751314202987,82.0,100.17,13.0,2.6390573296152584
18.0,4.0,4.0,1.0,0.0,0.0,0.0,7.0,16.0,1.0,7.0,11.0,27.0,0.0,21.3,18.1,27.38751314202987,82.0,100.17,13.0,2.3978952727983707
43.0,4.0,4.0,1.0,0.0,0.0,0.0,7.0,30.0,1.0,7.0,11.0,22.0,0.0,22.0,18.4,28.31250714010404,80.0,100.14,11.0,2.5649493574615367
47.0,4.0,4.0,1.0,0.0,0.0,0.0,7.0,34.0,1.0,7.0,11.0,22.0,0.0,22.0,18.4,28.31250714010404,80.0,100.14,11.0,2.3978952727983707
198.0,2.0,4.0,1.0,0.0,0.0,0.0,7.0,36.0,1.0,7.0,11.0,22.0,0.0,22.0,18.4,28.31250714010404,80.0,100.14,11.0,2.5649493574615367
190.0,1.0,4.0,1.0,0.0,0.0,0.0,7.0,48.0,1.0,7.0,11.0,22.0,0.0,22.0,18.4,28.31250714010404,80.0,100.14,11.0,2.3025850929940455
67.0,0.0,4.0,1.0,0.0,0.0,0.0,8.0,12.0,1.0,7.0,11.0,22.0,0.0,22.0,18.4,28.31250714010404,80.0,100.14,11.0,6.356107660695891
81.0,4.0,4.0,1.0,0.0,0.0,0.0,8.0,13.0,1.0,7.0,11.0,22.0,0.0,22.0,18.4,28.31250714010404,80.0,100.14,11.0,2.3025850929940455
208.0,3.0,4.0,1.0,0.0,0.0,0.0,8.0,31.0,1.0,7.0,11.0,20.0,0.0,22.5,18.9,29.196130285802607,80.0,100.12,15.0,2.0794415416798357
25.0,4.0,4.0,1.0,0.0,0.0,0.0,8.0,33.0,1.0,7.0,11.0,20.0,0.0,22.5,18.9,29.196130285802607,80.0,100.12,15.0,2.3978952727983707
204.0,4.0,4.0,1.0,0.0,0.0,0.0,8.0,45.0,1.0,7.0,11.0,20.0,0.0,22.5,18.9,29.196130285802607,80.0,100.12,15.0,2.0794415416798357
47.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,32.0,1.0,7.0,11.0,19.0,0.0,23.9,19.6,31.151787057905008,77.0,100.09,15.0,1.791759469228055
87.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,51.0,1.0,7.0,11.0,19.0,0.0,23.9,19.6,31.151787057905008,77.0,100.09,15.0,2.3978952727983707
19.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,54.0,1.0,7.0,11.0,19.0,0.0,23.9,19.6,31.151787057905008,77.0,100.09,15.0,2.3025850929940455
197.0,4.0,4.0,1.0,0.0,0.0,0.0,10.0,18.0,1.0,7.0,11.0,19.0,0.0,23.9,19.6,31.151787057905008,77.0,100.09,15.0,2.197224577336219
45.0,4.0,4.0,1.0,0.0,0.0,0.0,10.0,19.0,1.0,7.0,11.0,19.0,0.0,23.9,19.6,31.151787057905008,77.0,100.09,15.0,3.044522437723423
45.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0,30.0,1.0,7.0,11.0,19.0,0.0,23.9,19.6,31.151787057905008,77.0,100.09,15.0,3.044522437723423
64.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0,38.0,1.0,7.0,11.0,19.0,0.0,24.7,19.7,32.03297470053109,73.0,100.05,22.0,3.044522437723423
102.0,4.0,4.0,1.0,0.0,0.0,0.0,10.0,38.0,1.0,7.0,11.0,19.0,0.0,24.7,19.7,32.03297470053109,73.0,100.05,22.0,2.833213344056216
76.0,4.0,4.0,1.0,0.0,0.0,0.0,10.0,39.0,1.0,7.0,11.0,19.0,0.0,24.7,19.7,32.03297470053109,73.0,100.05,22.0,2.197224577336219
40.0,4.0,4.0,1.0,0.0,0.0,0.0,10.0,46.0,1.0,7.0,11.0,19.0,0.0,24.7,19.7,32.03297470053109,73.0,100.05,22.0,2.3978952727983707
88.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0,56.0,1.0,7.0,11.0,19.0,0.0,24.7,19.7,32.03297470053109,73.0,100.05,22.0,4.804021044733257
60.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0,59.0,1.0,7.0,11.0,19.0,0.0,24.7,19.7,32.03297470053109,73.0,100.05,22.0,3.7135720667043075
103.0,4.0,4.0,1.0,0.0,0.0,0.0,11.0,3.0,1.0,7.0,11.0,19.0,0.0,24.7,19.7,32.03297470053109,73.0,100.05,22.0,3.4339872044851463
47.0,1.0,4.0,1.0,0.0,0.0,0.0,11.0,5.0,1.0,7.0,11.0,19.0,0.0,24.7,19.7,32.03297470053109,73.0,100.05,22.0,1.791759469228055
87.0,4.0,4.0,1.0,0.0,0.0,0.0,11.0,6.0,1.0,7.0,11.0,19.0,0.0,24.7,19.7,32.03297470053109,73.0,100.05,22.0,2.3978952727983707
100.0,4.0,4.0,1.0,0.0,0.0,0.0,11.0,7.0,1.0,7.0,11.0,19.0,0.0,24.7,19.7,32.03297470053109,73.0,100.05,22.0,3.044522437723423
208.0,4.0,4.0,1.0,0.0,0.0,0.0,11.0,10.0,1.0,7.0,11.0,19.0,0.0,24.7,19.7,32.03297470053109,73.0,100.05,22.0,2.4849066497880004
77.0,3.0,4.0,1.0,0.0,0.0,0.0,11.0,26.0,1.0,7.0,11.0,19.0,0.0,24.7,19.7,32.03297470053109,73.0,100.05,22.0,3.332204510175204
45.0,3.0,4.0,1.0,0.0,0.0,0.0,11.0,32.0,1.0,7.0,11.0,19.0,0.0,25.7,19.4,32.79077897358424,68.0,100.04,22.0,3.044522437723423
34.0,1.0,4.0,1.0,0.0,0.0,0.0,11.0,33.0,1.0,7.0,11.0,19.0,0.0,25.7,19.4,32.79077897358424,68.0,100.04,22.0,2.5649493574615367
25.0,3.0,4.0,1.0,0.0,0.0,0.0,11.0,34.0,1.0,7.0,11.0,19.0,0.0,25.7,19.4,32.79077897358424,68.0,100.04,22.0,2.5649493574615367
25.0,4.0,4.0,1.0,0.0,0.0,0.0,11.0,40.0,1.0,7.0,11.0,19.0,0.0,25.7,19.4,32.79077897358424,68.0,100.04,22.0,2.5649493574615367
29.0,4.0,4.0,1.0,0.0,0.0,0.0,11.0,55.0,1.0,7.0,11.0,19.0,0.0,25.7,19.4,32.79077897358424,68.0,100.04,22.0,1.9459101490553132
94.0,4.0,4.0,1.0,0.0,0.0,0.0,11.0,58.0,1.0,7.0,11.0,19.0,0.0,25.7,19.4,32.79077897358424,68.0,100.04,22.0,3.044522437723423
29.0,4.0,4.0,1.0,0.0,0.0,0.0,12.0,15.0,1.0,7.0,11.0,19.0,0.0,25.7,19.4,32.79077897358424,68.0,100.04,22.0,1.9459101490553132
7.0,4.0,4.0,1.0,0.0,0.0,0.0,12.0,25.0,1.0,7.0,11.0,19.0,0.0,25.7,19.4,32.79077897358424,68.0,100.04,22.0,3.2580965380214817
29.0,4.0,4.0,1.0,0.0,0.0,0.0,12.0,45.0,1.0,7.0,11.0,20.0,0.0,25.6,19.3,32.610954064249675,68.0,100.02,24.0,1.9459101490553132
30.0,4.0,4.0,1.0,0.0,0.0,0.0,12.0,48.0,1.0,7.0,11.0,20.0,0.0,25.6,19.3,32.610954064249675,68.0,100.02,24.0,3.2580965380214817
59.0,4.0,4.0,1.0,0.0,0.0,0.0,12.0,52.0,1.0,7.0,11.0,20.0,0.0,25.6,19.3,32.610954064249675,68.0,100.02,24.0,2.772588722239781
81.0,4.0,4.0,1.0,0.0,0.0,0.0,12.0,55.0,1.0,7.0,11.0,20.0,0.0,25.6,19.3,32.610954064249675,68.0,100.02,24.0,2.3978952727983707
88.0,3.0,4.0,1.0,0.0,0.0,0.0,12.0,59.0,1.0,7.0,11.0,20.0,0.0,25.6,19.3,32.610954064249675,68.0,100.02,24.0,2.3978952727983707
83.0,1.0,4.0,1.0,0.0,0.0,0.0,13.0,5.0,1.0,7.0,11.0,20.0,0.0,25.6,19.3,32.610954064249675,68.0,100.02,24.0,3.2580965380214817
22.0,4.0,4.0,1.0,0.0,0.0,0.0,13.0,16.0,1.0,7.0,11.0,20.0,0.0,25.6,19.3,32.610954064249675,68.0,100.02,24.0,2.197224577336219
65.0,4.0,4.0,1.0,0.0,0.0,0.0,13.0,27.0,1.0,7.0,11.0,20.0,0.0,25.6,19.3,32.610954064249675,68.0,100.02,24.0,3.0910424533583156
197.0,3.0,4.0,1.0,0.0,0.0,0.0,13.0,36.0,1.0,7.0,11.0,20.0,0.0,25.9,19.1,32.75265141119819,66.0,99.97,24.0,2.197224577336219
193.0,4.0,4.0,1.0,0.0,0.0,0.0,13.0,43.0,1.0,7.0,11.0,20.0,0.0,25.9,19.1,32.75265141119819,66.0,99.97,24.0,2.3978952727983707
22.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0,47.0,1.0,7.0,11.0,20.0,0.0,25.9,19.1,32.75265141119819,66.0,99.97,24.0,2.197224577336219
98.0,2.0,4.0,1.0,0.0,0.0,0.0,13.0,47.0,1.0,7.0,11.0,20.0,0.0,25.9,19.1,32.75265141119819,66.0,99.97,24.0,3.4965075614664802
67.0,4.0,4.0,1.0,0.0,0.0,0.0,14.0,9.0,1.0,7.0,11.0,20.0,0.0,25.9,19.1,32.75265141119819,66.0,99.97,24.0,2.5649493574615367
101.0,0.0,4.0,1.0,0.0,0.0,0.0,14.0,18.0,1.0,7.0,11.0,20.0,0.0,25.9,19.1,32.75265141119819,66.0,99.97,24.0,5.703782474656201
210.0,4.0,4.0,1.0,0.0,0.0,0.0,14.0,47.0,1.0,7.0,11.0,20.0,0.0,24.7,19.6,31.95178705790501,73.0,99.96,22.0,2.4849066497880004
36.0,3.0,4.0,1.0,0.0,0.0,0.0,15.0,6.0,1.0,7.0,11.0,20.0,0.0,24.7,19.6,31.95178705790501,73.0,99.96,22.0,2.3978952727983707
204.0,4.0,2.0,1.0,0.0,0.0,0.0,15.0,31.0,1.0,7.0,11.0,21.0,0.0,23.7,19.5,30.87105589506818,77.0,100.02,22.0,2.3978952727983707
216.0,2.0,2.0,1.0,0.0,0.0,0.0,16.0,11.0,1.0,7.0,11.0,21.0,0.0,23.7,19.5,30.87105589506818,77.0,100.02,22.0,0.0
12.0,4.0,2.0,1.0,0.0,0.0,0.0,16.0,15.0,1.0,7.0,11.0,21.0,0.0,23.7,19.5,30.87105589506818,77.0,100.02,22.0,2.70805020110221
45.0,4.0,2.0,1.0,0.0,0.0,0.0,16.0,16.0,1.0,7.0,11.0,21.0,0.0,23.7,19.5,30.87105589506818,77.0,100.02,22.0,2.3978952727983707
18.0,4.0,2.0,1.0,0.0,0.0,0.0,16.0,19.0,1.0,7.0,11.0,21.0,0.0,23.7,19.5,30.87105589506818,77.0,100.02,22.0,2.5649493574615367
208.0,4.0,2.0,1.0,0.0,0.0,0.0,16.0,22.0,1.0,7.0,11.0,21.0,0.0,23.7,19.5,30.87105589506818,77.0,100.02,22.0,2.197224577336219
64.0,1.0,2.0,1.0,0.0,0.0,0.0,16.0,23.0,1.0,7.0,11.0,21.0,0.0,23.7,19.5,30.87105589506818,77.0,100.02,22.0,3.4339872044851463
15.0,4.0,2.0,1.0,0.0,0.0,0.0,16.0,30.0,1.0,7.0,11.0,21.0,0.0,23.7,19.5,30.87105589506818,77.0,100.02,22.0,2.772588722239781
201.0,4.0,4.0,0.0,0.0,1.0,0.0,16.0,31.0,1.0,7.0,11.0,27.0,0.0,22.7,19.4,29.79077897358424,81.0,100.04,24.0,2.4849066497880004
106.0,3.0,4.0,0.0,0.0,1.0,0.0,16.0,45.0,1.0,7.0,11.0,27.0,0.0,22.7,19.4,29.79077897358424,81.0,100.04,24.0,2.197224577336219
197.0,4.0,4.0,0.0,0.0,1.0,0.0,16.0,47.0,1.0,7.0,11.0,27.0,0.0,22.7,19.4,29.79077897358424,81.0,100.04,24.0,2.197224577336219
205.0,4.0,4.0,0.0,0.0,1.0,0.0,16.0,52.0,1.0,7.0,11.0,27.0,0.0,22.7,19.4,29.79077897358424,81.0,100.04,24.0,2.3978952727983707
191.0,3.0,4.0,0.0,0.0,1.0,0.0,17.0,6.0,1.0,7.0,11.0,27.0,0.0,22.7,19.4,29.79077897358424,81.0,100.04,24.0,0.0
94.0,4.0,4.0,0.0,0.0,1.0,0.0,17.0,6.0,1.0,7.0,11.0,27.0,0.0,22.7,19.4,29.79077897358424,81.0,100.04,24.0,2.3978952727983707
118.0,3.0,4.0,0.0,0.0,1.0,0.0,17.0,10.0,1.0,7.0,11.0,27.0,0.0,22.7,19.4,29.79077897358424,81.0,100.04,24.0,2.6390573296152584
210.0,4.0,4.0,0.0,0.0,1.0,0.0,17.0,11.0,1.0,7.0,11.0,27.0,0.0,22.7,19.4,29.79077897358424,81.0,100.04,24.0,2.3978952727983707
46.0,4.0,4.0,0.0,0.0,1.0,0.0,17.0,21.0,1.0,7.0,11.0,27.0,0.0,22.7,19.4,29.79077897358424,81.0,100.04,24.0,1.9459101490553132
89.0,3.0,4.0,1.0,0.0,0.0,0.0,17.0,30.0,1.0,7.0,11.0,29.0,1.0,22.4,19.6,29.651787057905008,84.0,100.06,24.0,4.110873864173311
18.0,1.0,4.0,1.0,0.0,0.0,0.0,17.0,34.0,1.0,7.0,11.0,29.0,1.0,22.4,19.6,29.651787057905008,84.0,100.06,24.0,2.3978952727983707
203.0,4.0,4.0,1.0,0.0,0.0,0.0,17.0,37.0,1.0,7.0,11.0,29.0,1.0,22.4,19.6,29.651787057905008,84.0,100.06,24.0,2.3978952727983707
71.0,3.0,4.0,1.0,0.0,0.0,0.0,17.0,40.0,1.0,7.0,11.0,29.0,1.0,22.4,19.6,29.651787057905008,84.0,100.06,24.0,3.4339872044851463
51.0,4.0,4.0,1.0,0.0,0.0,0.0,17.0,43.0,1.0,7.0,11.0,29.0,1.0,22.4,19.6,29.651787057905008,84.0,100.06,24.0,3.4339872044851463
47.0,1.0,4.0,1.0,0.0,0.0,0.0,18.0,3.0,1.0,7.0,11.0,29.0,1.0,22.4,19.6,29.651787057905008,84.0,100.06,24.0,2.4849066497880004
27.0,1.0,4.0,1.0,0.0,0.0,0.0,18.0,8.0,1.0,7.0,11.0,29.0,1.0,22.4,19.6,29.651787057905008,84.0,100.06,24.0,2.197224577336219
94.0,3.0,4.0,1.0,0.0,0.0,0.0,18.0,13.0,1.0,7.0,11.0,29.0,1.0,22.4,19.6,29.651787057905008,84.0,100.06,24.0,2.9444389791664403
196.0,4.0,4.0,1.0,0.0,0.0,0.0,18.0,14.0,1.0,7.0,11.0,29.0,1.0,22.4,19.6,29.651787057905008,84.0,100.06,24.0,2.3978952727983707
25.0,3.0,4.0,1.0,0.0,0.0,0.0,18.0,25.0,1.0,7.0,11.0,29.0,1.0,22.4,19.6,29.651787057905008,84.0,100.06,24.0,2.3978952727983707
46.0,4.0,4.0,1.0,0.0,0.0,0.0,18.0,25.0,1.0,7.0,11.0,29.0,1.0,22.4,19.6,29.651787057905008,84.0,100.06,24.0,1.9459101490553132
45.0,1.0,4.0,1.0,0.0,0.0,0.0,18.0,37.0,1.0,7.0,11.0,29.0,0.0,23.0,18.3,29.237081755915256,75.0,100.15,11.0,2.3978952727983707
8.0,2.0,4.0,1.0,0.0,0.0,0.0,18.0,40.0,1.0,7.0,11.0,29.0,0.0,23.0,18.3,29.237081755915256,75.0,100.15,11.0,3.4339872044851463
28.0,4.0,4.0,1.0,0.0,0.0,0.0,18.0,41.0,1.0,7.0,11.0,29.0,0.0,23.0,18.3,29.237081755915256,75.0,100.15,11.0,1.9459101490553132
210.0,3.0,4.0,1.0,0.0,0.0,0.0,18.0,43.0,1.0,7.0,11.0,29.0,0.0,23.0,18.3,29.237081755915256,75.0,100.15,11.0,2.3978952727983707
82.0,3.0,4.0,1.0,0.0,0.0,0.0,18.0,53.0,1.0,7.0,11.0,29.0,0.0,23.0,18.3,29.237081755915256,75.0,100.15,11.0,1.9459101490553132
46.0,1.0,4.0,1.0,0.0,0.0,0.0,18.0,54.0,1.0,7.0,11.0,29.0,0.0,23.0,18.3,29.237081755915256,75.0,100.15,11.0,1.9459101490553132
46.0,4.0,4.0,1.0,0.0,0.0,0.0,19.0,9.0,1.0,7.0,11.0,29.0,0.0,23.0,18.3,29.237081755915256,75.0,100.15,11.0,1.6094379124341003
40.0,2.0,4.0,1.0,0.0,0.0,0.0,19.0,20.0,1.0,7.0,11.0,29.0,0.0,23.0,18.3,29.237081755915256,75.0,100.15,11.0,3.044522437723423
210.0,4.0,4.0,1.0,0.0,0.0,0.0,19.0,21.0,1.0,7.0,11.0,29.0,0.0,23.0,18.3,29.237081755915256,75.0,100.15,11.0,2.3978952727983707
55.0,3.0,4.0,1.0,0.0,0.0,0.0,19.0,29.0,1.0,7.0,11.0,29.0,0.0,23.0,18.3,29.237081755915256,75.0,100.15,11.0,0.0
25.0,4.0,4.0,1.0,0.0,0.0,0.0,19.0,30.0,1.0,7.0,11.0,28.0,0.0,20.9,17.9,26.839639973468337,83.0,100.16,15.0,3.044522437723423
29.0,0.0,4.0,1.0,0.0,0.0,0.0,19.0,37.0,1.0,7.0,11.0,28.0,0.0,20.9,17.9,26.839639973468337,83.0,100.16,15.0,6.107022887742254
29.0,4.0,4.0,1.0,0.0,0.0,0.0,19.0,39.0,1.0,7.0,11.0,28.0,0.0,20.9,17.9,26.839639973468337,83.0,100.16,15.0,2.197224577336219
76.0,3.0,4.0,1.0,0.0,0.0,0.0,20.0,4.0,1.0,7.0,11.0,28.0,0.0,20.9,17.9,26.839639973468337,83.0,100.16,15.0,2.3978952727983707
77.0,4.0,4.0,1.0,0.0,0.0,0.0,20.0,21.0,1.0,7.0,11.0,28.0,0.0,20.9,17.9,26.839639973468337,83.0,100.16,15.0,2.9444389791664403
55.0,1.0,4.0,1.0,0.0,0.0,0.0,20.0,47.0,1.0,7.0,11.0,26.0,0.0,20.5,18.1,26.58751314202987,86.0,100.2,13.0,2.3978952727983707
25.0,0.0,4.0,1.0,0.0,0.0,0.0,20.0,48.0,1.0,7.0,11.0,26.0,0.0,20.5,18.1,26.58751314202987,86.0,100.2,13.0,5.323009979138408
97.0,1.0,4.0,1.0,0.0,0.0,0.0,21.0,0.0,1.0,7.0,11.0,26.0,0.0,20.5,18.1,26.58751314202987,86.0,100.2,13.0,3.044522437723423
2.0,3.0,4.0,1.0,0.0,0.0,0.0,21.0,5.0,1.0,7.0,11.0,26.0,0.0,20.5,18.1,26.58751314202987,86.0,100.2,13.0,2.3978952727983707
34.0,4.0,4.0,1.0,0.0,0.0,0.0,21.0,9.0,1.0,7.0,11.0,26.0,0.0,20.5,18.1,26.58751314202987,86.0,100.2,13.0,2.3978952727983707
25.0,1.0,4.0,1.0,0.0,0.0,0.0,21.0,20.0,1.0,7.0,11.0,26.0,0.0,20.5,18.1,26.58751314202987,86.0,100.2,13.0,2.772588722239781
64.0,3.0,4.0,1.0,0.0,0.0,0.0,21.0,32.0,1.0,7.0,11.0,27.0,0.0,20.3,18.6,26.764650711045505,90.0,100.21,13.0,2.197224577336219
60.0,4.0,4.0,1.0,0.0,0.0,0.0,21.0,41.0,1.0,7.0,11.0,27.0,0.0,20.3,18.6,26.764650711045505,90.0,100.21,13.0,3.3672958299864737
81.0,4.0,4.0,1.0,0.0,0.0,0.0,21.0,43.0,1.0,7.0,11.0,27.0,0.0,20.3,18.6,26.764650711045505,90.0,100.21,13.0,2.3978952727983707
106.0,1.0,4.0,1.0,0.0,0.0,0.0,21.0,55.0,1.0,7.0,11.0,27.0,0.0,20.3,18.6,26.764650711045505,90.0,100.21,13.0,0.0
71.0,4.0,4.0,1.0,0.0,0.0,0.0,22.0,33.0,1.0,7.0,11.0,32.0,0.0,21.6,18.1,27.68751314202987,80.0,100.26,17.0,3.4339872044851463
45.0,1.0,4.0,1.0,0.0,0.0,0.0,22.0,35.0,1.0,7.0,11.0,32.0,0.0,21.6,18.1,27.68751314202987,80.0,100.26,17.0,2.3978952727983707
83.0,0.0,4.0,1.0,0.0,0.0,0.0,22.0,40.0,1.0,7.0,11.0,32.0,0.0,21.6,18.1,27.68751314202987,80.0,100.26,17.0,3.2188758248682006
40.0,3.0,4.0,1.0,0.0,0.0,0.0,23.0,1.0,1.0,7.0,11.0,32.0,0.0,21.6,18.1,27.68751314202987,80.0,100.26,17.0,2.3978952727983707
21.0,4.0,4.0,1.0,0.0,0.0,0.0,23.0,23.0,1.0,7.0,11.0,32.0,0.0,21.6,18.1,27.68751314202987,80.0,100.26,17.0,3.4339872044851463
60.0,3.0,4.0,1.0,0.0,0.0,0.0,23.0,24.0,1.0,7.0,11.0,32.0,0.0,21.6,18.1,27.68751314202987,80.0,100.26,17.0,3.044522437723423
34.0,4.0,4.0,1.0,0.0,0.0,0.0,23.0,40.0,1.0,7.0,12.0,32.0,0.0,20.5,16.2,25.248835913239247,76.0,100.31,17.0,3.2580965380214817
120.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,7.0,11.0,24.0,0.0,21.9,15.8,26.385193438640894,68.0,100.14,18.0,3.044522437723423
44.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,34.0,1.0,7.0,11.0,26.0,0.0,21.0,16.3,25.81570512992476,74.0,100.14,13.0,3.4339872044851463
32.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,46.0,1.0,7.0,11.0,26.0,0.0,21.0,16.3,25.81570512992476,74.0,100.14,13.0,2.3978952727983707
88.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,7.0,11.0,26.0,0.0,21.0,16.3,25.81570512992476,74.0,100.14,13.0,0.0
87.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,57.0,1.0,7.0,11.0,27.0,0.0,20.3,16.6,25.318644570243784,79.0,100.14,11.0,2.3978952727983707
149.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,34.0,2.0,7.0,12.0,32.0,0.0,17.1,9.6,18.200613201922238,61.0,100.39,15.0,1.791759469228055
163.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,32.0,2.0,7.0,12.0,31.0,0.0,16.3,9.8,17.491367867106305,65.0,100.44,15.0,3.4339872044851463
149.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,58.0,2.0,7.0,12.0,31.0,0.0,16.3,9.8,17.491367867106305,65.0,100.44,15.0,0.0
149.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,10.0,2.0,7.0,12.0,31.0,0.0,16.3,9.8,17.491367867106305,65.0,100.44,15.0,1.791759469228055
141.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,48.0,2.0,7.0,12.0,32.0,0.0,15.9,10.3,17.32312210727472,69.0,100.49,17.0,2.8903717578961645
94.0,3.0,4.0,1.0,0.0,0.0,0.0,5.0,15.0,2.0,7.0,12.0,32.0,0.0,15.9,10.3,17.32312210727472,69.0,100.49,17.0,0.6931471805599453
98.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,25.0,2.0,7.0,12.0,32.0,0.0,15.9,10.3,17.32312210727472,69.0,100.49,17.0,3.4339872044851463
158.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,28.0,2.0,7.0,12.0,32.0,0.0,15.9,10.3,17.32312210727472,69.0,100.49,17.0,3.4339872044851463
