ROUTE,INCIDENT,VISIBILITY,Clear,Fog,Rain,Snow,Thunderstorms,LOCAL_TIME_HOUR,LOCAL_TIME_MINUTE,WEEK_DAY,LOCAL_MONTH,LOCAL_DAY,WIND_DIRECTION,PRECIP_AMOUNT_BINARY,TEMP,DEW_POINT_TEMP,HUMIDEX,RELATIVE_HUMIDITY,STATION_PRESSURE,WIND_SPEED,DELAY_LOG1P
192.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,17.0,3.0,10.0,19.0,16.0,0.0,10.9,9.3,11.866530648124998,90.0,100.68,8.0,2.3025850929940455
207.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,22.0,3.0,10.0,19.0,16.0,0.0,10.9,9.3,11.866530648124998,90.0,100.68,8.0,2.5649493574615367
201.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,29.0,3.0,10.0,19.0,16.0,0.0,10.9,9.3,11.866530648124998,90.0,100.68,8.0,2.4849066497880004
112.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,34.0,3.0,10.0,19.0,17.0,0.0,11.7,9.3,12.666530648124995,85.0,100.62,15.0,5.517452896464707
68.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,36.0,3.0,10.0,19.0,17.0,0.0,11.7,9.3,12.666530648124995,85.0,100.62,15.0,1.9459101490553132
119.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,52.0,3.0,10.0,19.0,17.0,0.0,11.7,9.3,12.666530648124995,85.0,100.62,15.0,2.197224577336219
55.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,10.0,19.0,17.0,0.0,11.7,9.3,12.666530648124995,85.0,100.62,15.0,2.9444389791664403
189.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,10.0,19.0,17.0,0.0,11.7,9.3,12.666530648124995,85.0,100.62,15.0,2.3978952727983707
83.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,13.0,3.0,10.0,19.0,17.0,0.0,11.7,9.3,12.666530648124995,85.0,100.62,15.0,2.0794415416798357
190.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,15.0,3.0,10.0,19.0,17.0,0.0,11.7,9.3,12.666530648124995,85.0,100.62,15.0,2.3978952727983707
25.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,15.0,3.0,10.0,19.0,17.0,0.0,11.7,9.3,12.666530648124995,85.0,100.62,15.0,2.3978952727983707
34.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,17.0,3.0,10.0,19.0,17.0,0.0,11.7,9.3,12.666530648124995,85.0,100.62,15.0,2.3978952727983707
34.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,31.0,3.0,10.0,19.0,16.0,0.0,12.0,8.9,12.791518914481824,81.0,100.57,13.0,4.290459441148391
68.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,35.0,3.0,10.0,19.0,16.0,0.0,12.0,8.9,12.791518914481824,81.0,100.57,13.0,1.9459101490553132
22.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,37.0,3.0,10.0,19.0,16.0,0.0,12.0,8.9,12.791518914481824,81.0,100.57,13.0,2.197224577336219
181.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,44.0,3.0,10.0,19.0,16.0,0.0,12.0,8.9,12.791518914481824,81.0,100.57,13.0,0.0
78.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,45.0,3.0,10.0,19.0,16.0,0.0,12.0,8.9,12.791518914481824,81.0,100.57,13.0,3.044522437723423
77.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,45.0,3.0,10.0,19.0,16.0,0.0,12.0,8.9,12.791518914481824,81.0,100.57,13.0,2.3978952727983707
129.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,51.0,3.0,10.0,19.0,16.0,0.0,12.0,8.9,12.791518914481824,81.0,100.57,13.0,1.9459101490553132
32.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,58.0,3.0,10.0,19.0,16.0,0.0,12.0,8.9,12.791518914481824,81.0,100.57,13.0,1.9459101490553132
30.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,10.0,19.0,16.0,0.0,12.0,8.9,12.791518914481824,81.0,100.57,13.0,3.1780538303479453
64.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,13.0,3.0,10.0,19.0,16.0,0.0,12.0,8.9,12.791518914481824,81.0,100.57,13.0,2.772588722239781
123.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,30.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,2.6390573296152584
90.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,37.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,3.2580965380214817
34.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,39.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,2.3978952727983707
117.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,40.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,3.8501476017100584
18.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,45.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,2.3978952727983707
83.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,50.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,2.3978952727983707
19.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,50.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,2.3025850929940455
28.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,2.197224577336219
181.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,0.0
25.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,15.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,2.5649493574615367
131.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,22.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,2.772588722239781
65.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,27.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,2.0794415416798357
2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,29.0,3.0,10.0,19.0,16.0,0.0,12.7,8.9,13.491518914481825,78.0,100.5,18.0,2.197224577336219
65.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,34.0,3.0,10.0,19.0,16.0,0.0,13.6,9.1,14.478491696921203,74.0,100.42,17.0,2.0794415416798357
57.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,35.0,3.0,10.0,19.0,16.0,0.0,13.6,9.1,14.478491696921203,74.0,100.42,17.0,2.3978952727983707
22.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,49.0,3.0,10.0,19.0,16.0,0.0,13.6,9.1,14.478491696921203,74.0,100.42,17.0,2.197224577336219
193.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,5.0,3.0,10.0,19.0,16.0,0.0,13.6,9.1,14.478491696921203,74.0,100.42,17.0,2.833213344056216
87.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,3.0,10.0,19.0,16.0,0.0,13.6,9.1,14.478491696921203,74.0,100.42,17.0,3.044522437723423
25.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,14.0,3.0,10.0,19.0,16.0,0.0,13.6,9.1,14.478491696921203,74.0,100.42,17.0,2.5649493574615367
20.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,15.0,3.0,10.0,19.0,16.0,0.0,13.6,9.1,14.478491696921203,74.0,100.42,17.0,2.5649493574615367
107.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,23.0,3.0,10.0,19.0,16.0,0.0,13.6,9.1,14.478491696921203,74.0,100.42,17.0,2.3978952727983707
29.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,30.0,3.0,10.0,19.0,13.0,0.0,13.7,9.1,14.578491696921205,74.0,100.34,17.0,0.0
84.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,34.0,3.0,10.0,19.0,13.0,0.0,13.7,9.1,14.578491696921205,74.0,100.34,17.0,3.044522437723423
55.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,36.0,3.0,10.0,19.0,13.0,0.0,13.7,9.1,14.578491696921205,74.0,100.34,17.0,3.2188758248682006
64.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,48.0,3.0,10.0,19.0,13.0,0.0,13.7,9.1,14.578491696921205,74.0,100.34,17.0,6.734591659972947
77.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,49.0,3.0,10.0,19.0,13.0,0.0,13.7,9.1,14.578491696921205,74.0,100.34,17.0,2.197224577336219
72.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,50.0,3.0,10.0,19.0,13.0,0.0,13.7,9.1,14.578491696921205,74.0,100.34,17.0,6.710523109452428
190.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,3.0,10.0,19.0,13.0,0.0,13.7,9.1,14.578491696921205,74.0,100.34,17.0,2.5649493574615367
111.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,10.0,19.0,13.0,0.0,13.7,9.1,14.578491696921205,74.0,100.34,17.0,3.044522437723423
68.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,11.0,3.0,10.0,19.0,13.0,0.0,13.7,9.1,14.578491696921205,74.0,100.34,17.0,2.197224577336219
187.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,15.0,3.0,10.0,19.0,13.0,0.0,13.7,9.1,14.578491696921205,74.0,100.34,17.0,1.0986122886681096
95.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,21.0,3.0,10.0,19.0,13.0,0.0,13.7,9.1,14.578491696921205,74.0,100.34,17.0,2.3978952727983707
28.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,36.0,3.0,10.0,19.0,13.0,0.0,15.3,8.9,16.091518914481824,65.0,100.23,15.0,2.197224577336219
113.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,36.0,3.0,10.0,19.0,13.0,0.0,15.3,8.9,16.091518914481824,65.0,100.23,15.0,3.1780538303479453
127.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,41.0,3.0,10.0,19.0,13.0,0.0,15.3,8.9,16.091518914481824,65.0,100.23,15.0,3.044522437723423
79.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,46.0,3.0,10.0,19.0,13.0,0.0,15.3,8.9,16.091518914481824,65.0,100.23,15.0,2.3978952727983707
37.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,50.0,3.0,10.0,19.0,13.0,0.0,15.3,8.9,16.091518914481824,65.0,100.23,15.0,2.3025850929940455
18.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,59.0,3.0,10.0,19.0,13.0,0.0,15.3,8.9,16.091518914481824,65.0,100.23,15.0,2.3978952727983707
34.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,24.0,3.0,10.0,19.0,13.0,0.0,15.3,8.9,16.091518914481824,65.0,100.23,15.0,2.3978952727983707
57.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,34.0,3.0,10.0,19.0,9.0,0.0,15.3,9.4,16.310953508976294,67.0,100.14,15.0,2.3978952727983707
57.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,40.0,3.0,10.0,19.0,9.0,0.0,15.3,9.4,16.310953508976294,67.0,100.14,15.0,3.526360524616161
57.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,45.0,3.0,10.0,19.0,9.0,0.0,15.3,9.4,16.310953508976294,67.0,100.14,15.0,3.526360524616161
29.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,46.0,3.0,10.0,19.0,9.0,0.0,15.3,9.4,16.310953508976294,67.0,100.14,15.0,1.9459101490553132
57.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,46.0,3.0,10.0,19.0,9.0,0.0,15.3,9.4,16.310953508976294,67.0,100.14,15.0,2.3978952727983707
119.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,5.0,3.0,10.0,19.0,9.0,0.0,15.3,9.4,16.310953508976294,67.0,100.14,15.0,2.3978952727983707
188.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,13.0,3.0,10.0,19.0,9.0,0.0,15.3,9.4,16.310953508976294,67.0,100.14,15.0,2.772588722239781
25.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,30.0,3.0,10.0,19.0,9.0,0.0,15.3,9.4,16.310953508976294,67.0,100.14,15.0,2.5649493574615367
90.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,33.0,3.0,10.0,19.0,7.0,0.0,13.9,10.3,15.32312210727472,79.0,100.06,17.0,3.4339872044851463
61.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,38.0,3.0,10.0,19.0,7.0,0.0,13.9,10.3,15.32312210727472,79.0,100.06,17.0,2.4849066497880004
11.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,43.0,3.0,10.0,19.0,7.0,0.0,13.9,10.3,15.32312210727472,79.0,100.06,17.0,0.0
188.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,44.0,3.0,10.0,19.0,7.0,0.0,13.9,10.3,15.32312210727472,79.0,100.06,17.0,2.70805020110221
89.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,46.0,3.0,10.0,19.0,7.0,0.0,13.9,10.3,15.32312210727472,79.0,100.06,17.0,2.3978952727983707
3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,51.0,3.0,10.0,19.0,7.0,0.0,13.9,10.3,15.32312210727472,79.0,100.06,17.0,3.2188758248682006
29.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,54.0,3.0,10.0,19.0,7.0,0.0,13.9,10.3,15.32312210727472,79.0,100.06,17.0,1.9459101490553132
65.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,57.0,3.0,10.0,19.0,7.0,0.0,13.9,10.3,15.32312210727472,79.0,100.06,17.0,3.044522437723423
28.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,20.0,3.0,10.0,19.0,7.0,0.0,13.9,10.3,15.32312210727472,79.0,100.06,17.0,1.9459101490553132
77.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,20.0,3.0,10.0,19.0,7.0,0.0,13.9,10.3,15.32312210727472,79.0,100.06,17.0,2.0794415416798357
92.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,25.0,3.0,10.0,19.0,7.0,0.0,13.9,10.3,15.32312210727472,79.0,100.06,17.0,3.7135720667043075
113.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,38.0,3.0,10.0,19.0,5.0,0.0,14.2,11.2,16.058306395464996,82.0,99.98,26.0,2.5649493574615367
200.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,41.0,3.0,10.0,19.0,5.0,0.0,14.2,11.2,16.058306395464996,82.0,99.98,26.0,2.3978952727983707
25.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,43.0,3.0,10.0,19.0,5.0,0.0,14.2,11.2,16.058306395464996,82.0,99.98,26.0,2.3978952727983707
6.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,43.0,3.0,10.0,19.0,5.0,0.0,14.2,11.2,16.058306395464996,82.0,99.98,26.0,2.9444389791664403
191.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,3.0,10.0,19.0,5.0,0.0,14.2,11.2,16.058306395464996,82.0,99.98,26.0,2.3978952727983707
65.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,3.0,10.0,19.0,5.0,0.0,14.2,11.2,16.058306395464996,82.0,99.98,26.0,1.791759469228055
28.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,4.0,3.0,10.0,19.0,5.0,0.0,14.2,11.2,16.058306395464996,82.0,99.98,26.0,2.5649493574615367
201.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,8.0,3.0,10.0,19.0,5.0,0.0,14.2,11.2,16.058306395464996,82.0,99.98,26.0,2.5649493574615367
28.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,14.0,3.0,10.0,19.0,5.0,0.0,14.2,11.2,16.058306395464996,82.0,99.98,26.0,2.5649493574615367
46.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,19.0,3.0,10.0,19.0,5.0,0.0,14.2,11.2,16.058306395464996,82.0,99.98,26.0,1.9459101490553132
33.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,19.0,3.0,10.0,19.0,5.0,0.0,14.2,11.2,16.058306395464996,82.0,99.98,26.0,2.995732273553991
29.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,22.0,3.0,10.0,19.0,5.0,0.0,14.2,11.2,16.058306395464996,82.0,99.98,26.0,1.9459101490553132
79.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,41.0,3.0,10.0,19.0,7.0,0.0,14.0,11.0,15.759553203321548,82.0,99.94,17.0,1.9459101490553132
2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,41.0,3.0,10.0,19.0,7.0,0.0,14.0,11.0,15.759553203321548,82.0,99.94,17.0,2.3978952727983707
196.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,3.0,3.0,10.0,19.0,7.0,0.0,14.0,11.0,15.759553203321548,82.0,99.94,17.0,2.5649493574615367
11.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,12.0,3.0,10.0,19.0,7.0,0.0,14.0,11.0,15.759553203321548,82.0,99.94,17.0,2.3025850929940455
65.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,23.0,3.0,10.0,19.0,7.0,0.0,14.0,11.0,15.759553203321548,82.0,99.94,17.0,1.791759469228055
76.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,42.0,3.0,10.0,19.0,7.0,0.0,13.3,11.2,15.158306395464995,87.0,99.86,17.0,2.6390573296152584
61.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,47.0,3.0,10.0,19.0,7.0,0.0,13.3,11.2,15.158306395464995,87.0,99.86,17.0,2.6390573296152584
65.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,51.0,3.0,10.0,19.0,7.0,0.0,13.3,11.2,15.158306395464995,87.0,99.86,17.0,1.791759469228055
112.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,55.0,3.0,10.0,19.0,7.0,0.0,13.3,11.2,15.158306395464995,87.0,99.86,17.0,2.70805020110221
98.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,12.0,3.0,10.0,19.0,7.0,0.0,13.3,11.2,15.158306395464995,87.0,99.86,17.0,3.044522437723423
52.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,15.0,3.0,10.0,19.0,7.0,0.0,13.3,11.2,15.158306395464995,87.0,99.86,17.0,2.70805020110221
92.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,16.0,3.0,10.0,19.0,7.0,0.0,13.3,11.2,15.158306395464995,87.0,99.86,17.0,2.772588722239781
49.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,31.0,3.0,10.0,19.0,7.0,0.0,14.0,10.8,15.661979168860997,81.0,99.84,15.0,2.4849066497880004
204.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,33.0,3.0,10.0,19.0,7.0,0.0,14.0,10.8,15.661979168860997,81.0,99.84,15.0,2.197224577336219
59.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,35.0,3.0,10.0,19.0,7.0,0.0,14.0,10.8,15.661979168860997,81.0,99.84,15.0,3.3672958299864737
196.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,43.0,3.0,10.0,19.0,7.0,0.0,14.0,10.8,15.661979168860997,81.0,99.84,15.0,2.833213344056216
90.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,48.0,3.0,10.0,19.0,7.0,0.0,14.0,10.8,15.661979168860997,81.0,99.84,15.0,3.4339872044851463
88.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,48.0,3.0,10.0,19.0,7.0,0.0,14.0,10.8,15.661979168860997,81.0,99.84,15.0,2.772588722239781
22.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,49.0,3.0,10.0,19.0,7.0,0.0,14.0,10.8,15.661979168860997,81.0,99.84,15.0,2.3025850929940455
53.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,55.0,3.0,10.0,19.0,7.0,0.0,14.0,10.8,15.661979168860997,81.0,99.84,15.0,2.5649493574615367
66.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,55.0,3.0,10.0,19.0,7.0,0.0,14.0,10.8,15.661979168860997,81.0,99.84,15.0,3.295836866004329
100.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,9.0,3.0,10.0,19.0,7.0,0.0,14.0,10.8,15.661979168860997,81.0,99.84,15.0,3.0910424533583156
15.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,13.0,3.0,10.0,19.0,7.0,0.0,14.0,10.8,15.661979168860997,81.0,99.84,15.0,3.044522437723423
96.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,26.0,3.0,10.0,19.0,7.0,0.0,14.0,10.8,15.661979168860997,81.0,99.84,15.0,3.4339872044851463
49.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,31.0,3.0,10.0,19.0,8.0,0.0,14.3,10.6,15.86557194002864,78.0,99.75,11.0,2.772588722239781
65.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,32.0,3.0,10.0,19.0,8.0,0.0,14.3,10.6,15.86557194002864,78.0,99.75,11.0,2.197224577336219
95.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,32.0,3.0,10.0,19.0,8.0,0.0,14.3,10.6,15.86557194002864,78.0,99.75,11.0,2.3978952727983707
36.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,49.0,3.0,10.0,19.0,8.0,0.0,14.3,10.6,15.86557194002864,78.0,99.75,11.0,2.3978952727983707
96.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,50.0,3.0,10.0,19.0,8.0,0.0,14.3,10.6,15.86557194002864,78.0,99.75,11.0,3.4339872044851463
54.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,3.0,10.0,19.0,8.0,0.0,14.3,10.6,15.86557194002864,78.0,99.75,11.0,3.044522437723423
65.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,20.0,3.0,3.0,10.0,19.0,8.0,0.0,14.3,10.6,15.86557194002864,78.0,99.75,11.0,0.0
22.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,20.0,21.0,3.0,10.0,19.0,8.0,0.0,14.3,10.6,15.86557194002864,78.0,99.75,11.0,2.3978952727983707
76.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,20.0,46.0,3.0,10.0,19.0,7.0,0.0,13.1,11.1,14.908781628368294,88.0,99.73,8.0,3.044522437723423
196.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,20.0,48.0,3.0,10.0,19.0,7.0,0.0,13.1,11.1,14.908781628368294,88.0,99.73,8.0,2.833213344056216
23.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,21.0,17.0,3.0,10.0,19.0,7.0,0.0,13.1,11.1,14.908781628368294,88.0,99.73,8.0,3.4339872044851463
28.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,21.0,17.0,3.0,10.0,19.0,7.0,0.0,13.1,11.1,14.908781628368294,88.0,99.73,8.0,2.197224577336219
211.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,21.0,22.0,3.0,10.0,19.0,7.0,0.0,13.1,11.1,14.908781628368294,88.0,99.73,8.0,3.044522437723423
66.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,21.0,27.0,3.0,10.0,19.0,7.0,0.0,13.1,11.1,14.908781628368294,88.0,99.73,8.0,3.044522437723423
204.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,21.0,34.0,3.0,10.0,19.0,16.0,1.0,14.1,11.5,16.10867439683714,84.0,99.65,13.0,2.772588722239781
62.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,22.0,31.0,3.0,10.0,19.0,16.0,0.0,14.1,11.1,15.908781628368294,82.0,99.55,17.0,2.772588722239781
65.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,22.0,47.0,3.0,10.0,19.0,16.0,0.0,14.1,11.1,15.908781628368294,82.0,99.55,17.0,2.3978952727983707
25.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,22.0,52.0,3.0,10.0,19.0,16.0,0.0,14.1,11.1,15.908781628368294,82.0,99.55,17.0,2.772588722239781
29.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,5.0,3.0,10.0,19.0,16.0,0.0,14.1,11.1,15.908781628368294,82.0,99.55,17.0,3.58351893845611
129.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,5.0,3.0,10.0,19.0,16.0,0.0,14.1,11.1,15.908781628368294,82.0,99.55,17.0,2.3978952727983707
25.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,57.0,3.0,10.0,20.0,15.0,0.0,13.8,10.8,15.461979168860998,82.0,99.46,18.0,2.3978952727983707
29.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,4.0,10.0,20.0,25.0,0.0,12.6,11.2,14.458306395464996,91.0,99.23,9.0,3.044522437723423
45.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,32.0,4.0,10.0,20.0,11.0,0.0,13.0,11.4,14.958251207949264,90.0,99.16,8.0,3.4339872044851463
155.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,19.0,4.0,10.0,20.0,11.0,0.0,13.0,11.4,14.958251207949264,90.0,99.16,8.0,4.204692619390966
28.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,25.0,4.0,10.0,20.0,11.0,0.0,13.0,11.4,14.958251207949264,90.0,99.16,8.0,4.852030263919617
140.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,28.0,4.0,10.0,20.0,11.0,0.0,13.0,11.4,14.958251207949264,90.0,99.16,8.0,3.0910424533583156
193.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,31.0,4.0,10.0,20.0,16.0,0.0,13.6,11.2,15.458306395464996,85.0,99.15,11.0,4.812184355372417
