stop_id,stop_name,lat,lon,sequences
11534,Silverdale Cres at York Mills Rd South Side,43.756605,-79.341245,191:2
11540,John Garland Blvd at Kipling Ave West Side,43.73536,-79.579129,96:52
11541,John Garland Blvd at Jamestown Cres (East),43.734243,-79.582442,96:53
11548,Finchdene Sq (East) at Finchdene Sq (South),43.817144,-79.23213,134:26|339:5
11549,Finchdene Sq at Torham Pl,43.819525,-79.233091,134:27|339:6
11550,257 Finchdene Sq,43.82111,-79.23489,134:28|339:7
11551,Finchdene Sq at Pullman Crt,43.820512,-79.23776,134:29|339:8
11552,Newgale Gate at Finchdene Sq West Side,43.818881,-79.238096,134:30|339:9
11554,Tapscott Rd at Finch Ave East,43.814413,-79.237381,134:32|339:11
11558,Kennedy Rd at McNicoll Ave,43.812989,-79.30244,343:8|43:8
11559,6655 Airport Rd,43.696429,-79.632365,52:66
11560,Highland Creek Overpass at Kingston Rd,43.784282,-79.168278,38:14
11563,150 Dynamic Dr,43.828095,-79.252608,42:58
11564,Dynamic Dr at Turbina Ave,43.826754,-79.252028,42:59
11565,80 Dynamic Dr,43.824305,-79.251737,42:60
11566,Thistle Down Blvd at Albion Rd East Side,43.735793,-79.560798,118:37
11567,Thistle Down Blvd at Barkwin Dr East Side,43.737229,-79.55876,118:38
11568,Thistle Down Blvd at Thistle Down Blvd North Side,43.738261,-79.556203,118:39
11569,Thistle Down Blvd at Dashwood Cres (South),43.740063,-79.556304,118:40
11570,Thistle Down Blvd at Kenhill Dr,43.741274,-79.553785,118:41
11572,Thistle Down Blvd at Bridgenorth Cres,43.738805,-79.552533,118:43
11573,Thistle Down Blvd at Bentwick Cres (East),43.737811,-79.556739,118:44
11574,Thistle Down Blvd at Barkwin Dr West Side,43.737098,-79.559458,118:45
11577,John Garland Blvd at Martin Grove Rd,43.732198,-79.589061,96:55
11578,Lansdowne Ave at St Clair Ave West,43.676123,-79.450405,47:20
11581,Davisville Ave at Mt Pleasant Rd West Side,43.700276,-79.38748,11:52|28:10
11582,Townsley Loop at Townsley St,43.674041,-79.463577,127:1
11584,Mimico Ave at Lake Shore Blvd West West Side,43.613708,-79.489947,80:16
11585,Mimico Ave at Wheatfield Rd,43.613097,-79.492905,80:17
11586,Mimico Ave at Royal York Rd,43.61236,-79.496407,80:18
11587,Sherway Gardens Rd at Sherway Gate (Mall),43.609847,-79.557773,15:36|315:36
11588,Rogers Rd at Bicknell Ave,43.682014,-79.473592,41:43
11589,Rogers Rd at Bicknell Ave,43.681783,-79.47437,161:6|168:6
11597,Centenary Hospital Loop at Neilson Rd,43.78123,-79.204142,133:17|334:69
11601,Passmore Ave at Middlefield Rd,43.827482,-79.265057,130:24
11605,Middlefield Rd at Steeles Ave East,43.832509,-79.267626,130:26
11606,Steeles Ave East at Middlefield Rd,43.832511,-79.268102,353:65|53:46
11608,Steeles Ave East at Shadlock St,43.834084,-79.261385,353:67|53:48
11611,Steeles Ave East at Markham Rd West Side,43.836512,-79.25219,953:17
11612,Steeles Ave East at Walkway to Irenemount Cres,43.835243,-79.257531,953:19
11613,Steeles Ave East at Shadlock St,43.834486,-79.260884,953:20
11614,Steeles Ave East at Walkway to Joycedale St,43.833683,-79.264264,953:21
11615,Steeles Ave East at Middlefield Rd,43.832924,-79.267602,953:22
11621,Millwood Rd at Randolph Rd,43.703118,-79.363458,88:16
11623,Hupfield Trail at Horseshoe Cres (North),43.812461,-79.220537,132:34
11624,Hupfield Trail at Lady Bower Cres (South) North Side,43.81494,-79.218782,132:35
11625,Hupfield Trail at Overlord Cres (East) East Side,43.816082,-79.216834,132:36
11626,Sewells Rd at Hupfield Trail West Side,43.814431,-79.213541,132:37
11630,Dufferin Mall,43.655795,-79.434031,402:1
11631,55 Rankin Cres,43.658448,-79.446615,402:7
11632,Lansdowne Ave at Dundas St West South Side,43.649559,-79.439653,402:17
11635,Toronto Rehab - Bickle Centre at 130 Dunn Ave,43.635202,-79.432965,402:33
11637,Lawrence Sq at Northwest Entrance,43.717187,-79.448281,400:31
11638,Lawrence Plaza at Canada Trust,43.719613,-79.432586,400:22
11640,Wagman Centre,43.729171,-79.439941,400:8
11641,Baycrest Home For Aged,43.729774,-79.434176,400:16
11651,East York Town Centre,43.705908,-79.347132,403:31
11653,Flemingdon Park Shopping Centre,43.714156,-79.334738,403:19
11655,1 Overland Dr - Better Living - Thompson House,43.732392,-79.347425,403:2
11656,1050 Don Mills Rd - Shops On Don Mills,43.734083,-79.345789,403:1
11657,Michael Garron Hospital,43.689524,-79.326019,404:5
11659,9 Haldon Ave - East York Acres,43.698307,-79.311541,404:15
11660,200 Dawes Rd - True Davidson Acres,43.695471,-79.29753,404:22
11662,3003 Danforth Ave - Shoppers World,43.689995,-79.288807,404:37
11668,Meadowvale Rd at Sheppard Ave East,43.808077,-79.170511,986:19
11670,Sheppard Ave East at Meadowvale Rd West Side,43.808291,-79.171598,385:20|85:20|985:2
11676,Lawrence Ave East at Birchmount Rd,43.747291,-79.285133,354:33|54:38
11691,Shaw St at Adelaide St West,43.642702,-79.415587,363:30|63:30
11696,Brockport Dr at Belfield Rd North Side,43.699977,-79.587936,112:55
11697,Opposite 200 Brockport Dr,43.701588,-79.588513,112:56
11698,Disco Rd at Brockport Dr West Side,43.702435,-79.590215,112:57
11699,10 Disco Rd,43.701867,-79.592678,112:58
11700,Disco Rd at Attwell Dr,43.701362,-79.594843,112:59
11715,St Clair Ave West at Caledonia Rd,43.675536,-79.454364,47:21
11716,Eglinton Ave West at Walkway to Emmett Ave,43.684593,-79.508136,32:35
11718,1180 Albion Rd,43.737809,-79.568184,73:43
11723,West Lodge Ave at May Robinson Apartments,43.641943,-79.435951,402:29
11780,Keele St at Bloor St West - Keele Station,43.654873,-79.460164,189:25
11795,715 Milner Ave,43.796035,-79.210028,132:18
11800,McCowan Rd at Coleraine Ave,43.838225,-79.276865,129:30
11801,McCowan Rd at Highglen Ave,43.845666,-79.278819,129:32
11826,Main St at Danforth Ave,43.687796,-79.301532,64:10
11828,1801 O'Connor Dr,43.720331,-79.304155,70:23
11835,Vaughan Rd at Oakwood Ave East Side,43.691979,-79.439825,90:5
11840,Kingston Rd at Blantyre Ave,43.681329,-79.281449,12:10
11841,Rexdale Blvd at Humberwood Blvd,43.720614,-79.612281,336:2
11842,Jane St at Lambton Ave,43.68093,-79.497522,171:3
11843,Lambton Ave at Beechwood Ave East Side,43.681788,-79.494374,171:4
11845,Queen St East at Kingston Rd,43.667029,-79.312948,22:11|31:22
11846,Pape Ave at Lipton Ave North Side,43.679891,-79.345139,325:16
11848,Humberwood Blvd at Pinecone Dr,43.729112,-79.620083,37:8
11851,Humberwood Blvd at Pinecone Dr North Side,43.729041,-79.619904,336:7|996:3
11858,Arrow Rd at Sheppard Ave West North Side,43.736355,-79.529315,119:26
11859,Ellesmere Rd at Principal Rd,43.76279,-79.294575,395:45
11872,Bathurst St at Townsgate Dr,43.794221,-79.44598,160:29
11873,300 Atkinson Ave,43.815481,-79.443674,160:44
11875,Weston Rd at Steeles Ave West,43.770129,-79.546298,165:58
11876,Sheppard Ave West at Banting Ave,43.750818,-79.460115,104:2
11877,Wilson Heights Blvd at Sheppard Ave West North Side,43.752189,-79.457006,104:3
11879,Transit Rd at Wilson Ave,43.734385,-79.452674,329:14
11881,Dupont St at Davenport Rd,43.675676,-79.402686,26:35
11884,Davenport Rd at Dartnell Ave East Side,43.676735,-79.411842,127:19
11902,Yonge St at Queens Quay East North Side,43.642776,-79.37509,320:71
11918,Commissioners St at Carlaw Ave,43.65275,-79.335401,114:3
11926,Erindale Ave at Broadview Ave East Side,43.67738,-79.358218,322:44
11927,Promenade Cir at East Promenade North Side - Mall East Entrance,43.807581,-79.450171,160:33
11928,Promenade Bus Terminal at Promenade Cir - Mall North Entrance,43.809255,-79.454201,160:34
11929,West Promenade at New Westminster Dr,43.80618,-79.455443,160:35
11930,New Westminster Dr at Centre St,43.809212,-79.457135,160:36
11931,New Westminster Dr at Katerina Ave,43.811469,-79.457406,160:37
11932,New Westminster Dr at Beverley Glen Blvd,43.813935,-79.45661,160:38
11933,New Westminster Dr at Bathurst St,43.817037,-79.452049,160:40
11940,Ian MacDonald Blvd at The Chimneystack Rd,43.776417,-79.500781,335:58|341:56|353:1|41:4
11949,Sewells Rd at Neilson Rd,43.806301,-79.218935,131:25
11992,Strachan Ave at Fleet St,43.636507,-79.409869,363:34
11995,Mt Pleasant Rd at Sherwood Ave,43.714879,-79.392503,103:9
11996,Wellness Way at Hospital Rd - Odette Cancer Centre,43.721379,-79.377773,124:13|352:71
11997,Wellness Way at Hospital Rd - Odette Cancer Centre,43.721476,-79.377723,11:37
11999,Bloor St West at Islington Ave,43.644845,-79.52317,300:93
12003,Moore Park Ave at Yonge St West Side,43.793725,-79.419859,97:1
12004,Hilda Ave at Steeles Ave West,43.795595,-79.429004,97:6
12017,McNicoll Ave at Silver Springs Blvd,43.809896,-79.306447,42:38
12018,McNicoll Ave at Kennedy Rd,43.811982,-79.302128,42:39
12019,McNicoll Ave at Midland Ave,43.814437,-79.292415,42:41
12020,McNicoll Ave at Cleadon Rd,43.814436,-79.286171,42:42
12021,McNicoll Ave at Brimley Rd,43.815533,-79.282137,42:43
12022,McNicoll Ave at Hutchcroft Ave East Side,43.816842,-79.276515,42:44
12023,McNicoll Ave at McCowan Rd,43.817832,-79.272213,42:45
12024,McNicoll Ave at Boxdene Ave,43.81831,-79.269852,42:46
12025,McNicoll Ave at White Heather Blvd,43.818827,-79.267586,42:47
12026,McNicoll Ave at Middlefield Rd,43.819937,-79.262383,42:49
12039,Queen's Plate Dr West at Janda Crt,43.722865,-79.601188,37:16
12040,Queen's Plate Dr at Highway 27,43.722629,-79.598612,37:17
12041,Queen's Plate Dr (East) at Harness Rd South Side,43.720175,-79.594413,37:18
12043,34 Moore Park Ave,43.793262,-79.421983,97:2
12044,Moore Park Ave at Fargo Ave,43.792727,-79.424384,97:3
12045,Hilda Ave at Moore Park Ave North Side,43.792736,-79.427045,97:4
12046,Hilda Ave at Green Bush Rd,43.794365,-79.428403,97:5
12049,McNicoll Ave at Shady Hollow Dr,43.81937,-79.264798,42:48
12051,Progress Ave at Milner Business Crt,43.78833,-79.233194,134:11
12052,Progress Ave at Milner Ave,43.789947,-79.23395,134:12
12053,Progress Ave at Rosebank Dr North Side,43.792409,-79.233987,134:13
12054,Progress Ave at Sheppard Ave East,43.794411,-79.234769,134:14
12064,Humberline Dr at Humber College Blvd West Side,43.731956,-79.609689,37:2
12065,Milner Ave at Cinemart Dr,43.7976,-79.204422,132:20
12076,Steeles Ave East at Opposite Walkway to Norn Cres,43.832127,-79.269844,353:64|53:45
12077,Steeles Ave East at Walkway to Norn Cres,43.832317,-79.270029,953:23
12078,McCowan Rd at Highway 401,43.782557,-79.255208,129:8|130:3|131:8|132:3|169:3
12079,Rexdale Blvd at Queen's Plate Dr (East) East Side,43.716232,-79.592005,37:19
12088,Steeles Ave West at Jane St,43.775231,-79.52209,84:55
12094,McCowan Rd at Bridlegrove Dr,43.7345,-79.236519,9:26
12100,Corporate Dr at Lee Centre Dr (West),43.780433,-79.247143,134:4|903:9
12120,Colonel Samuel Smith Park Dr,43.594276,-79.51684,44:1|944:1
12121,Colonel Samuel Park at Humber College Cottages C-M,43.595885,-79.515835,44:2|944:2
12122,Kipling Ave at Lake Shore Blvd West,43.598061,-79.516776,44:3|944:3
12127,Overlea Blvd at Leaside Park Dr,43.703546,-79.351559,100:27|72:16
12130,West Service Rd at St Albans Rd,43.639282,-79.534872,40:36|45:46
12132,Queen's Plate Dr (West) at Rexdale Blvd North Side,43.719322,-79.603233,37:15
12135,Eglinton Ave West at Royal York Rd East Side,43.682279,-79.526015,332:20
12138,Warden Ave at Roper Rd - North Commuter Parking Lot,43.713879,-79.281661,68:10
12161,Atkinson Ave at Centre St,43.812489,-79.443473,160:46
12170,135 La Rose Ave,43.685055,-79.523068,405:24
12172,La Rose Ave at Timothy Crt,43.685822,-79.519582,405:26
12173,La Rose Ave at Arcade Dr,43.686395,-79.516788,405:27
12174,La Rose Ave at Scarlett Rd,43.686547,-79.51461,405:28
12176,Dufferin St at Finch Ave West South Side,43.768007,-79.466943,329:9
12192,Sheppard Ave West at Beecroft Rd West Side,43.760978,-79.413797,384:1
12193,The Pond Rd at Ian MacDonald Blvd West Side,43.77063,-79.499806,353:2|41:5
12197,Kennedy Rd at Purcell Sq South Side,43.817073,-79.304258,343:7|43:7
12198,South Service Rd at Transway Cres,43.732636,-79.264907,334:32|343:45
12199,Humberwood Blvd at Topbank Dr,43.730432,-79.619758,37:7
12200,Humberwood Blvd at Topbank Dr North Side,43.730593,-79.619596,336:8|996:4
12202,Lawrence West Station,43.715964,-79.444097,352:45|952:18
12352,501 Consumers Rd,43.770613,-79.327515,167:11
12425,The Esplanade at Yonge St,43.645867,-79.37637,121:15
12445,Fenmar Dr at Kenhar Dr,43.759817,-79.549314,119:37
12452,Finch Ave West at Albion Rd,43.741331,-79.589319,806:16
12540,Kingston Rd at Brimley Rd,43.717955,-79.240455,12:29
12543,Kingston Rd at Eglinton Ave East,43.74353,-79.211648,12:40
12544,Kingston Rd at Ellesmere Rd,43.793856,-79.153976,95:66
12545,Kingston Rd at Ellesmere Rd,43.793758,-79.154476,395:9
12549,Kingston Rd at Markham Rd,43.738337,-79.217329,12:39
12584,Exhibition Loop,43.636331,-79.415373,307:75|363:37
12603,Markham Rd at Nashdene Rd,43.820127,-79.245947,102:46|134:35|902:22
12658,Murray Ross Pkwy at Shoreham Dr North Side - Aviva Centre,43.772235,-79.513864,108:36
12748,Rylander Blvd at Kingston Rd,43.797731,-79.149996,95:71
12816,Steeles Ave East at Don Mills Rd East Side,43.811216,-79.360112,353:41|51:53|53:22
12838,Vanderhoof Ave at Brentcliffe Rd,43.713117,-79.358159,88:35
12934,Bayview Ave at Brenham Cres,43.796194,-79.394556,11:5
13068,Lawrence Ave East at East Ave - Rouge Hill GO Station,43.780829,-79.131368,38:2|385:2|395:2|85:2
13134,Rathburn Rd at Martin Grove Rd,43.657072,-79.555617,48:22
13196,Weston Rd at Dennis Ave,43.685137,-79.485956,89:28
13311,Scarlett Rd at Bernice Cres,43.666777,-79.499347,189:2
13312,Scarlett Rd at Eileen Ave,43.667889,-79.500203,189:3
13320,St Clair Ave West at Mould Ave,43.668068,-79.487241,189:11|340:18
13325,Morningview Trail at Old Finch Ave South Side,43.821706,-79.201763,131:40
13326,Morningview Trail at Sewells Rd,43.819952,-79.201003,131:41
13334,Kingston Rd at Resthaven Memorial Gardens,43.715819,-79.243388,302:49
13339,Steeles Ave East at Woodbine Ave,43.813706,-79.348866,353:43|53:24
13341,St Clair Ave West at Old Stock Yards Rd,43.671612,-79.471239,189:16
13342,Kennedy Rd at Havendale Rd,43.791187,-79.29188,343:19|43:19
13343,St Clair Ave West at Runnymede Rd,43.668843,-79.483773,189:12|340:19
13345,4242 Dundas St West - Kingsway Mills Plaza,43.659653,-79.513305,40:23
13346,Dawes Rd at Park Vista South Side,43.697984,-79.297192,23:12|404:32
13361,Royal York Rd at Albani St,43.604343,-79.493513,76:20
13363,Islington Ave at Bloor St West,43.644497,-79.523193,337:16
13374,Keele St at The Pond Rd South Side,43.771671,-79.493292,107:30
13422,2980 Don Mills Rd,43.78231,-79.352329,169:46
13423,Avon Loop at Weston Rd,43.681365,-79.476844,161:5|168:5
13426,Prince Edward Dr South at Berry Rd,43.634976,-79.499704,66:9
13427,Albion Rd at Humberline Dr,43.746942,-79.621692,73:58
13428,Albion Rd at Steinway Blvd,43.748129,-79.628327,73:59
13429,Claireport Cres (East) at Albion Rd South Side,43.74677,-79.632156,73:60
13430,50 Claireport Cres,43.745865,-79.632487,73:61
13431,Claireport Cres (West) at Albion Rd,43.746846,-79.634653,73:62
13434,Christie St at Barton Ave,43.666475,-79.419496,126:2
13436,Underhill Dr at Roanoke Rd North Side,43.742154,-79.325202,91:37
13438,1450 Sheppard Ave West,43.744388,-79.488837,106:11|384:25|84:26
13440,Eglinton Ave West at Marlee Ave,43.698177,-79.438962,109:2
13441,Lambton Ave at Cashman Cres (East),43.683418,-79.487139,71:20
13442,Lambton Ave at Weston Rd,43.683946,-79.484819,71:21
13447,Kipling Ave at Mattice Rd,43.647035,-79.53777,45:43
13448,Steeles Ave East at Kennedy Rd,43.823904,-79.306817,953:28
13451,Scarlett Rd at Saxony Cres,43.690849,-79.515696,79:28
13454,Sheppard Ave East at Buchan Crt,43.772377,-79.358775,185:17
13455,Yonge St at Front St East,43.646768,-79.376766,121:16
13457,1111 Arrow Rd,43.751265,-79.534408,119:32|99:3
13460,Progress Ave at Bellamy Rd North East Side,43.780176,-79.243159,134:5
13462,Warden Loop at Steeles Ave East,43.82097,-79.325087,324:1|968:1
13464,2666 Danforth Ave,43.6888,-79.299321,23:18|300:33
13466,Kingston Rd at Old Kingston Rd,43.773854,-79.183177,986:8
13467,St Basil The Great College School,43.726797,-79.533957,89:1
13470,Opposite 675 Wilson Ave,43.733006,-79.455114,101:2|118:2|119:2|120:2|165:14|184:2|396:15|96:14
13472,Humberline Dr at Viewcrest Cir East Side,43.7322,-79.617339,336:10|996:6
13473,Humberline Dr at Viewcrest Cir,43.732276,-79.617211,37:5
13474,Gerrard St East at Blantyre Ave East Side,43.687475,-79.283636,135:8
13476,Cedarvale Ave at Stan Wadlow Park,43.698314,-79.316375,404:13
13478,3174 Bathurst St,43.721937,-79.430488,400:20
13479,St Joseph'S Health Centre at 30 The Queensway,43.639439,-79.450798,402:25
13480,McCowan Rd at 14Th Ave North Side,43.850231,-79.279674,129:34
13483,Eastern Ave at Knox Ave,43.662408,-79.325367,31:18
13484,Burnhamthorpe Rd at Old Burnhamthorpe Rd (West),43.640875,-79.581609,50:21
13518,Islington Ave at Steeles Ave West,43.763708,-79.574525,166:18
13519,Bingham Loop,43.681533,-79.284747,117:24|302:67|324:63
13520,McCowan Rd at West Bay Drive,43.88733,-79.289261,129:44
13521,McCowan Rd at Bur Oak Ave,43.89452,-79.29095,129:46
13523,Castlemore Ave at Ridgecrest Rd West Side,43.897223,-79.303475,129:53
13524,Castlemore Ave at The Bridle Walk,43.896173,-79.308065,129:54
13526,The Bridle Walk at Major Mackenzie Dr East,43.899444,-79.309415,129:56
13527,Major Mackenzie Dr East at Ridgecrest Rd,43.900657,-79.304807,129:57
13536,Lakeshore Garage Exit at Commissioners St,43.654958,-79.330348,114:2|325:2|83:17
13561,Sheppard Ave East at Barberry Pl,43.767239,-79.385106,185:8
13563,Sheppard Ave East at Doris Ave,43.761942,-79.408411,185:3
13618,Shoreham Dr at Shoreham Crt,43.769044,-79.518791,108:35
13621,Dawes Rd at Brenton St,43.701231,-79.296853,404:25
13623,Jane St at Annette St South Side,43.657966,-79.488096,35:57|55:18
13624,King St West at Shaw St East Side,43.641451,-79.414528,363:31|63:31
13625,Strachan Ave at Canniff St,43.641543,-79.411854,363:32|63:32
13626,Ridgecrest Rd at Wiltshire Dr,43.89876,-79.303632,129:52
13627,The Bridle Walk at Drawbridge Dr,43.897354,-79.308697,129:55
13629,Markham Rd at McNicoll Ave,43.823823,-79.247559,102:47|134:36|902:23
13630,Markham Rd at Turbina Ave,43.827124,-79.249028,102:48
13631,Markham Rd at Passmore Ave,43.830357,-79.250385,102:49|902:24
13632,Markham Rd at Steeles Ave East,43.836408,-79.250894,102:51|902:25
13633,Markham Rd at Elson St,43.840339,-79.251667,102:53
13634,Markham Rd at Denison St,43.844258,-79.252597,102:54
13635,Markham Rd at New Delhi Dr,43.847622,-79.253399,102:55
13636,Markham Rd at Kirkham Dr,43.851046,-79.254243,102:56
13637,Markham Rd at 14Th Ave,43.856591,-79.255581,102:58
13638,Markham Rd at Walkway to Clandfield St,43.859253,-79.256305,102:59
13639,Main St Markham South at James Scott Rd,43.866411,-79.257959,102:60
13640,Main St Markham South at Highway 7,43.87375,-79.259621,102:61
13641,Main St Markham North at Thomson Crt,43.874837,-79.259936,102:62
13642,Main St Markham North at Robinson St,43.877739,-79.260689,102:63
13643,Main St Markham North at Parkway Ave,43.881208,-79.261486,102:64
13644,Main St Markham North at Ramona Blvd - Markham GO Station,43.882893,-79.261892,102:65
13645,Main St Markham North at Springdale Ave,43.885657,-79.26252,102:66
13646,Main St Markham North at 16Th Ave,43.891827,-79.263892,102:67
13647,9275 Markham Rd,43.893776,-79.264383,102:68
13670,North Queen St at Nova Rd,43.615963,-79.556747,123:22
13671,Murray Ross Pkwy at Sentinel Rd,43.765014,-79.500877,341:50
13677,Sheppard Ave East at Bessarion Rd East Side - Bessarion Station,43.769184,-79.376076,185:11
13678,Sheppard Ave East at Burbank Dr - Bessarion Station,43.769432,-79.375993,385:76
13683,Consumers Rd at Sheppard Ave East South Side,43.774466,-79.331542,167:4
13684,185 Yorkland Blvd,43.771262,-79.335442,167:8
13685,Yorkland Blvd (South) at Consumers Rd,43.771042,-79.331989,167:9
13686,251 Consumers Rd,43.77037,-79.330219,167:10
13687,Consumers Rd at Hallcrown Pl,43.771524,-79.323434,167:12
13688,North York General Hospital - Main Entrance,43.76971,-79.363485,51:34
13694,Kingston Rd at Old Kingston Rd,43.774223,-79.182991,386:13|86:15
13696,Kennedy Rd at Bertrand Ave,43.737678,-79.270323,343:42|43:42
13697,Park Lawn Rd at Gardiner Expressway WB On Ramp),43.625856,-79.486331,66:18
13698,327 Dixon Rd,43.694908,-79.555404,352:12
13699,Opposite 327 Dixon Rd,43.695236,-79.555207,52:50
13700,2275 Markham Rd,43.810593,-79.242772,102:44
13705,Sheppard Ave East at Parkway Forest Dr East Side,43.775897,-79.342662,167:2
13717,Ridgecrest Rd at Major Mackenzie Dr East South Side,43.900348,-79.304527,129:51
13869,Yonge St at North York Blvd,43.766912,-79.412451,320:14|97:21
13877,McCowan Rd at Castlemore Ave,43.898403,-79.29187,129:47
13887,Sheppard Ave East at Rainbow Ridge Ave,43.807286,-79.162715,385:17|85:17
13888,Sheppard Ave East at Twyn Rivers Dr North Side,43.809216,-79.166608,385:18|85:18
13894,Opposite 1000 New Westminster Dr,43.816059,-79.455099,160:39
13895,Ossington Ave at Dupont St,43.670395,-79.429239,363:16|63:16
13896,Middlefield Rd at Orator Gate North Side,43.808245,-79.256455,130:13
13898,Duplex Ave at Eglinton Ave West,43.70623,-79.400108,103:2|334:2|34:2|354:1|51:2|54:2|74:2
13902,Sheppard Ave East at Opposite Walkway to Murison Blvd,43.801275,-79.20352,385:30|85:30
13903,Neilson Rd at Neilson Park Dr,43.81439,-79.226549,133:32|334:84
13904,Neilson Rd at Finch Ave East,43.81611,-79.227271,133:33
13906,Nightstar Rd at Morningside Ave North Side,43.823402,-79.230475,133:41|939:1|953:3
13907,Oasis Blvd at Seasons Dr,43.829031,-79.233701,133:43|939:3|953:5
13917,Huntingwood Rd at Ridgecrest Dr,43.784609,-79.315073,169:27
13918,Sheppard Ave East at Victoria Park Ave East Side,43.775286,-79.322236,904:3
13921,Woodbine Race Track Loop (Main Entrance),43.716054,-79.603623,336:1|37:14
13922,791 Islington Ave,43.616802,-79.510286,110:22|337:6
13923,Main St at Gerrard St East,43.684182,-79.300207,135:3
13924,Keele St at St Regis Cres North Side,43.754893,-79.488713,341:43|941:15
13926,Eastern Ave at Leslie St East Side,43.66168,-79.328567,31:17
13949,Fenelon Dr at Graydon Hall Dr,43.763443,-79.338922,122:10
13952,Underpass Gate at Fenelon Dr,43.762094,-79.3376,122:9
13954,Underpass Gate at Roywood Dr West Side,43.762551,-79.335751,122:8
13956,Roywood Dr at Marbury Cres (East),43.764221,-79.333938,122:7
13959,Lynedock Cres at Fenside Dr East Side,43.761865,-79.328158,122:2
13960,Lynedock Cres at Climans Rd,43.762316,-79.324862,122:3
13961,Lynedock Cres at Roywood Dr,43.763956,-79.322579,122:4
13962,Roywood Dr at Fortrose Cres (East),43.765953,-79.326021,122:5
13963,Roywood Dr at Fortrose Cres (West),43.765905,-79.329219,122:6
14055,St Clair Ave East at Warden Ave West Side,43.712074,-79.281556,8:2
14058,Kingston Rd at Queen St East,43.667985,-79.312277,322:13
14061,Westwood Square Bus Terminal at Morning Star Dr,43.721726,-79.640711,52:80
14062,Spadina Rd at Elderwood Dr,43.696785,-79.416161,33:9
14079,709 Milner Ave,43.796035,-79.213776,132:17
14081,Mantis Rd at Poppy Pl (North),43.82401,-79.222705,116:51|133:37
14082,Nightstar Rd at Cranberry Dr,43.825574,-79.224469,116:52|133:38
14083,Nightstar Rd at Pogonia St,43.824774,-79.226653,116:53|133:39
14085,Nugget Ave at Markham Rd,43.798356,-79.24176,131:18
14086,Staines Rd at Mantis Rd,43.821587,-79.220303,133:49|353:82|53:63|939:9
14092,Pearson Airport Terminal 1 - Ground Level Column R4,43.681739,-79.611041,900:4
14104,2851 Morningside Ave Walkway to Raponi Cir,43.826549,-79.232874,133:42|939:2|953:4
14105,Seasons Dr at Canoe Cres (West),43.829267,-79.228259,133:44|939:4|953:6
14107,Staines Rd at Warbler Cir,43.82671,-79.221682,133:46|353:79|53:60|939:6
14116,McNicoll Ave at Stonebridge Blvd,43.80556,-79.324084,42:32
14120,Islington Ave at Rexdale Blvd North Side,43.715356,-79.555092,337:42|937:9
14123,Sheppard Ave East at Ecopark Gate,43.805824,-79.183075,385:23|85:23|985:5
14141,Wilson Ave at Keele St North Side,43.727289,-79.481998,101:9|120:9
14142,Birchmount Rd at Newlands Ave,43.710031,-79.269463,117:6
14146,Woodbine Beach Loop at Lake Shore Blvd East,43.663365,-79.309034,92:1
14149,7074 Warden Ave at Warden Centre Plaza,43.821733,-79.324889,68:51
14157,7675 Markham Rd,43.853231,-79.254733,102:57
14158,McCowan Rd at James Parrot Ave,43.890421,-79.289968,129:45
14187,Warden Ave at Frey Cres,43.74345,-79.293834,68:23
14189,Bombay Loop at Avenue Rd,43.743614,-79.424182,61:1
14190,Dundas St West at Humber Hill Ave,43.665097,-79.501201,40:19
14238,McCowan Rd at Southdale Dr,43.865443,-79.283954,129:36
14244,Warden Ave at Glenburn Forest Way,43.877573,-79.339413,68:64
14245,Warden Ave at Glenbourne Park Dr,43.882274,-79.34063,68:65
14246,Warden Ave at Cachet Pkwy,43.888387,-79.342154,68:66
14247,Warden Ave at Major Mackenzie Dr East,43.892093,-79.343075,68:67
14248,Angus Glen Community Centre Loop at Major Mackenzie Dr East,43.89459,-79.337366,68:69
14254,Finch Ave West at Humber College Blvd East Side,43.733914,-79.609339,927:8|96:64
14255,Don Mills Rd at Lawrence Ave East South Side,43.736625,-79.343442,191:18
14256,Steeles Ave East at Redlea Ave,43.823929,-79.30533,353:54|53:35
14257,Jane St at Troutbrooke Dr,43.732087,-79.511437,35:30
14258,Don Mills Rd at Eglinton Ave East,43.720674,-79.339121,403:13
14262,Weston Rd at Cardell Ave,43.709503,-79.5343,73:29
14264,150 Staines Rd West Side,43.822964,-79.219024,133:48|353:81|53:62|939:8
14266,Staines Rd at Seasons Dr South Side,43.830149,-79.223612,133:45|353:78|53:59|939:5
14272,Victoria Park Ave at Rowena Dr,43.751604,-79.313175,24:30|324:30|924:10
14273,1816 Lake Shore Blvd East,43.664228,-79.306339,92:2
14275,Opposite 2900 Warden Ave - Bridlewood Mall,43.799101,-79.316801,68:41
14276,2900 Warden Ave - Bridlewood Mall,43.799239,-79.31716,324:11
14278,Pearson Airport Terminal 3 - Arrivals Level Columns C8-C12,43.686811,-79.620932,332:1|352:1|952:1
14284,Sentinel Rd at Cook Rd,43.766939,-79.500977,106:22|341:51
14295,Crescent Town Rd at Victoria Park Ave,43.696332,-79.290958,404:33
14298,60 Richview Rd - Ukrainian Canadian Care Centre,43.684201,-79.519031,405:30
14299,123 La Rose Ave - St Demetrius Seniors Residence,43.684992,-79.521984,405:25
